CONTRIBUTION_ID,CREATED_AT,DONATION_TYPE,CC_TYPE,VALUE
8070034,2024-06-18 21:19:51.963,donation,ApplePay,61.8
7308757,2024-02-29 02:43:46.661,donation,Visa,5
8424507,2024-09-26 17:43:57.611,donation,Amex,1000
8382130,2024-09-19 01:23:15.091,donation,PayPal,500
7304725,2024-02-28 20:10:17.589,donation,PayPal,400
8381846,2024-09-19 00:40:51.759,donation,Mastercard,10
8638587,2024-10-19 10:52:05.239,donation,PayPal,100
7307780,2024-02-29 01:07:22.717,donation,ApplePay,50
9117914,2024-12-06 18:19:11.354,donation,Venmo,1500
8464238,2024-10-02 14:16:16.237,donation,Mastercard,500
9145609,2024-12-11 17:56:40.245,donation,PayPal,50
8859198,2024-11-15 16:49:18.640,donation,Mastercard,500
7301529,2024-02-28 16:08:37.049,donation,PayPal,50
7300884,2024-02-28 14:57:00.404,donation,PayPal,50
7300638,2024-02-28 14:24:21.750,donation,Visa,25
6962846,2023-12-30 04:22:58.981,donation,PayPal,1000
8380148,2024-09-18 20:24:18.943,donation,Mastercard,5
8376540,2024-09-18 13:36:27.434,donation,Mastercard,100
8380340,2024-09-18 20:52:37.921,donation,ApplePay,50
7304642,2024-02-28 19:59:55.743,donation,Visa,100
6972212,2023-12-31 00:23:02.190,donation,Mastercard,500
7305504,2024-02-28 21:39:39.016,donation,Visa,100
8375927,2024-09-18 04:32:00.027,donation,ApplePay,50
9310967,2024-12-31 19:32:30.178,donation,Visa,100
8571225,2024-10-14 02:31:56.405,donation,PayPal,100
7306047,2024-02-28 22:33:36.943,donation,Mastercard,200
8382832,2024-09-19 04:36:46.494,donation,ApplePay,25
8381689,2024-09-19 00:16:58.677,donation,PayPal,5
8296503,2024-09-05 14:25:39.169,donation,PayPal,1000
8381194,2024-09-18 23:05:53.225,donation,PayPal,20.09
8245814,2024-08-22 02:44:30.858,donation,Visa,100
9228859,2024-12-24 16:02:44.776,donation,Mastercard,50
8378021,2024-09-18 17:08:56.385,donation,Visa,5
7307250,2024-02-29 00:23:34.875,donation,Visa,100
8919802,2024-11-21 17:35:03.190,donation,GooglePay,600
8377734,2024-09-18 16:30:52.453,donation,Mastercard,5000
7302489,2024-02-28 17:44:31.799,donation,Visa,50
8504858,2024-10-08 18:32:36.075,donation,Visa,100
8638956,2024-10-19 13:40:12.957,donation,ApplePay,100
8376732,2024-09-18 14:10:51.166,donation,Mastercard,25
8469780,2024-10-02 22:38:34.994,donation,ApplePay,100
7304040,2024-02-28 18:54:51.925,donation,Mastercard,100
8571066,2024-10-14 01:51:12.968,donation,Mastercard,500
8346847,2024-09-11 21:46:56.683,donation,Visa,250
9134955,2024-12-10 00:48:02.780,donation,Visa,100
8951660,2024-11-26 23:20:13.372,donation,Visa,200
8643915,2024-10-20 17:14:09.217,donation,Mastercard,500
6835918,2023-12-03 15:56:17.420,donation,Visa,20
7306933,2024-02-29 00:02:44.540,donation,Visa,100
7302459,2024-02-28 17:40:55.485,donation,ApplePay,100
9232450,2024-12-25 14:49:57.375,donation,ApplePay,25
6713786,2023-11-18 15:33:33.475,donation,ApplePay,20
7306495,2024-02-28 23:21:09.089,donation,PayPal,25
8380711,2024-09-18 21:51:08.351,donation,Visa,2
7300996,2024-02-28 15:10:22.132,donation,Visa,250
8380374,2024-09-18 20:58:21.816,donation,Visa,25
6395620,2023-09-23 12:33:08.062,donation,PayPal,100
8376246,2024-09-18 12:26:22.404,donation,Visa,250
7307148,2024-02-29 00:17:13.387,donation,PayPal,5
9139337,2024-12-10 18:27:08.485,donation,Visa,5000
7309554,2024-02-29 05:07:13.670,donation,PayPal,250
6960142,2023-12-29 22:00:55.828,donation,Mastercard,450
8614009,2024-10-17 13:25:16.510,donation,Visa,200
7308998,2024-02-29 03:13:24.358,donation,Mastercard,20
7304046,2024-02-28 18:55:27.818,donation,ApplePay,5
8383163,2024-09-19 12:09:30.710,general,Visa,100
7301599,2024-02-28 16:14:58.165,donation,Amex,200
8380889,2024-09-18 22:20:02.632,donation,Visa,3
8657291,2024-10-22 14:56:55.752,donation,Visa,50
8645469,2024-10-20 21:07:37.351,donation,ApplePay,250
7309805,2024-02-29 10:19:40.254,donation,Visa,5
8258141,2024-08-26 18:01:22.011,installment,Visa,20
7305894,2024-02-28 22:19:54.494,donation,Visa,100
7261960,2024-02-22 17:12:11.408,donation,PayPal,100
8645508,2024-10-20 21:18:04.697,donation,ApplePay,100
8379740,2024-09-18 19:19:43.966,donation,Venmo,100
8401126,2024-09-23 13:52:54.113,donation,PayPal,250
7300885,2024-02-28 14:57:10.702,donation,Visa,500
7304953,2024-02-28 20:37:45.990,donation,Mastercard,25
7309545,2024-02-29 05:04:45.304,donation,PayPal,5
8378313,2024-09-18 17:53:10.917,donation,Mastercard,100
8379926,2024-09-18 19:47:26.770,donation,Visa,500
7307251,2024-02-29 00:23:35.996,donation,PayPal,50
8381124,2024-09-18 22:55:35.627,donation,ApplePay,100
7302142,2024-02-28 17:13:20.903,donation,PayPal,100
7308909,2024-02-29 03:01:03.780,donation,ApplePay,25
8379909,2024-09-18 19:45:38.992,donation,Mastercard,150
7128889,2024-02-01 02:46:11.868,donation,PayPal,25
7302578,2024-02-28 17:54:33.151,donation,Visa,200
8377032,2024-09-18 14:52:49.386,donation,Visa,100
9147070,2024-12-11 19:01:49.202,donation,PayPal,500
8622046,2024-10-17 21:19:44.744,donation,PayPal,250
7972207,2024-05-19 12:32:17.149,donation,Mastercard,100
8473382,2024-10-03 16:24:57.217,donation,Visa,100
8643666,2024-10-20 16:13:35.682,donation,Visa,100
8377264,2024-09-18 15:29:54.166,donation,PayPal,25
7305343,2024-02-28 21:22:13.561,donation,PayPal,200
7308437,2024-02-29 02:07:56.051,donation,Visa,127
7244709,2024-02-20 20:48:14.513,donation,Mastercard,100
7308031,2024-02-29 01:28:16.905,donation,PayPal,25
8382516,2024-09-19 02:36:58.918,donation,PayPal,200
8382591,2024-09-19 02:54:21.803,donation,Visa,25
7308914,2024-02-29 03:01:43.421,donation,Visa,25
7309776,2024-02-29 09:35:04.313,donation,PayPal,100
7302305,2024-02-28 17:27:32.204,donation,Discover,1000
8382844,2024-09-19 04:49:12.747,donation,ApplePay,25
7303725,2024-02-28 18:20:04.103,donation,Venmo,10
7308873,2024-02-29 02:56:45.802,donation,PayPal,7
7306275,2024-02-28 22:54:56.622,general,Mastercard,100
7306910,2024-02-29 00:00:03.560,donation,Visa,100
8115600,2024-06-28 18:01:58.489,installment,Visa,100
6988785,2023-12-31 22:29:47.338,donation,ApplePay,200
7307053,2024-02-29 00:10:59.081,donation,Visa,100
7872192,2024-04-30 02:18:45.739,donation,PayPal,25
8380291,2024-09-18 20:43:37.230,donation,PayPal,100
8700312,2024-10-24 17:42:59.629,installment,Mastercard,1000
9157263,2024-12-13 02:17:49.695,donation,PayPal,250
7301809,2024-02-28 16:41:40.461,donation,Amex,250
7247556,2024-02-21 13:17:28.697,donation,PayPal,100
7309566,2024-02-29 05:10:50.232,donation,Visa,5
7308486,2024-02-29 02:13:13.258,donation,ApplePay,20.01
9205743,2024-12-20 12:29:40.265,donation,PayPal,100
9292931,2024-12-31 06:03:15.021,donation,PayPal,1000
7305868,2024-02-28 22:17:15.569,donation,ApplePay,25
9276526,2024-12-30 17:25:24.551,donation,Visa,25
8382660,2024-09-19 03:11:10.256,donation,Visa,250
8352580,2024-09-12 21:59:26.993,donation,PayPal,100
8382893,2024-09-19 06:46:05.068,donation,Mastercard,25
8069808,2024-06-18 20:20:58.365,donation,Visa,6.18
7304164,2024-02-28 19:06:36.461,donation,PayPal,10
7301569,2024-02-28 16:12:27.508,donation,Mastercard,250
7983826,2024-05-22 18:02:59.047,installment,Mastercard,5
6714005,2023-11-18 17:02:01.619,donation,PayPal,50
7308460,2024-02-29 02:11:20.915,donation,Visa,10
8380119,2024-09-18 20:20:25.701,donation,PayPal,200
8380123,2024-09-18 20:21:21.179,donation,Visa,350
8376344,2024-09-18 12:55:45.855,donation,Visa,1000
7948191,2024-05-12 21:10:10.684,donation,PayPal,100
6887288,2023-12-15 18:05:51.517,donation,Mastercard,100
8464665,2024-10-02 14:47:41.852,donation,Visa,100
7306629,2024-02-28 23:36:22.038,donation,Visa,75
7306555,2024-02-28 23:28:45.756,match,Visa,5000
9240485,2024-12-26 23:38:37.354,donation,PayPal,100
8352502,2024-09-12 21:44:56.282,donation,PayPal,100
8379405,2024-09-18 18:37:06.319,donation,Amex,200
8381783,2024-09-19 00:32:32.600,donation,ApplePay,25
8377292,2024-09-18 15:33:37.245,donation,PayPal,5.96
6838420,2023-12-04 13:19:38.438,donation,Visa,25
7308779,2024-02-29 02:46:06.595,donation,Venmo,50
7012522,2024-01-09 19:36:05.369,donation,Amex,250
8692597,2024-10-24 14:10:58.158,donation,Venmo,250
7002682,2024-01-03 04:06:50.166,donation,Amex,250
8377231,2024-09-18 15:22:15.723,donation,PayPal,100
6983038,2023-12-31 19:13:26.031,donation,Visa,250
8332063,2024-09-08 16:09:07.682,installment,GooglePay,150
8860174,2024-11-15 18:03:36.381,installment,Visa,20
7301159,2024-02-28 15:26:41.558,donation,Mastercard,250
8377419,2024-09-18 15:50:58.187,donation,Visa,50
9187709,2024-12-17 19:05:12.657,donation,Visa,250
8297108,2024-09-05 15:01:25.612,donation,Visa,25
7262073,2024-02-22 17:21:30.732,donation,Visa,300
8379441,2024-09-18 18:41:58.636,donation,Visa,50
7748450,2024-04-15 15:50:03.836,donation,Visa,500
7924469,2024-05-08 17:28:36.024,donation,Amex,1500
7303959,2024-02-28 18:46:09.194,donation,PayPal,100
7306094,2024-02-28 22:37:40.840,donation,Mastercard,250
7304650,2024-02-28 20:01:00.321,donation,Visa,25
7308776,2024-02-29 02:45:50.162,donation,PayPal,25
7306392,2024-02-28 23:09:50.306,donation,Visa,100
8070056,2024-06-18 21:27:09.814,donation,Mastercard,6.18
6871174,2023-12-11 22:47:57.817,donation,PayPal,100
7306422,2024-02-28 23:13:19.651,donation,Discover,25
6410443,2023-09-27 17:18:15.380,donation,PayPal,25
8380116,2024-09-18 20:19:38.910,donation,Mastercard,25
8425377,2024-09-26 18:02:57.908,installment,Mastercard,5
7965329,2024-05-16 18:02:52.378,installment,Mastercard,15
7308835,2024-02-29 02:52:26.427,donation,ApplePay,25
7246379,2024-02-21 01:17:01.707,donation,ApplePay,250
8380341,2024-09-18 20:52:55.360,donation,Amex,25
7309179,2024-02-29 03:40:44.383,donation,Visa,50
8380979,2024-09-18 22:33:10.277,donation,PayPal,25
7304421,2024-02-28 19:33:35.640,donation,Visa,50
8381986,2024-09-19 01:01:31.112,donation,PayPal,25
7301456,2024-02-28 15:59:49.938,donation,Mastercard,50
8376337,2024-09-18 12:52:36.060,donation,Mastercard,25
8147239,2024-07-02 21:34:56.393,donation,Discover,100
8159017,2024-07-10 19:57:42.882,installment,Visa,50
8382684,2024-09-19 03:21:10.398,donation,Discover,25
7299946,2024-02-28 11:49:28.615,donation,Mastercard,250
7304651,2024-02-28 20:01:49.817,donation,Venmo,100
7304321,2024-02-28 19:21:33.651,donation,Visa,50
8382775,2024-09-19 03:53:54.315,donation,PayPal,20.27
7165974,2024-02-08 17:29:29.834,installment,Visa,25
6715267,2023-11-18 22:48:06.719,donation,Venmo,100
7904618,2024-05-04 18:02:03.198,installment,Visa,10
7301131,2024-02-28 15:23:49.145,donation,Mastercard,100
7308865,2024-02-29 02:55:45.853,donation,PayPal,100
7306696,2024-02-28 23:43:15.100,donation,Mastercard,131
6464832,2023-10-06 03:06:52.370,donation,PayPal,50
6885196,2023-12-15 01:49:45.239,donation,PayPal,200
8377984,2024-09-18 17:04:03.027,donation,Amex,25
8083833,2024-06-22 18:03:35.656,installment,Mastercard,5
8518603,2024-10-09 13:25:23.517,donation,Visa,100
8367837,2024-09-16 20:54:02.901,donation,Discover,25
6815444,2023-11-29 09:21:12.747,donation,PayPal,100
7302535,2024-02-28 17:49:00.688,donation,ApplePay,50
7305550,2024-02-28 21:45:26.501,donation,Mastercard,50
8493396,2024-10-07 15:59:15.044,donation,Mastercard,25
6888891,2023-12-15 20:02:00.101,donation,Amex,500
8000865,2024-05-29 00:51:04.671,donation,Visa,50
6544677,2023-10-21 23:23:10.005,donation,PayPal,80
9254036,2024-12-28 17:56:22.881,donation,Venmo,250
7308548,2024-02-29 02:20:24.119,donation,PayPal,50
7305825,2024-02-28 22:13:30.267,donation,Mastercard,100
6260312,2023-08-18 05:32:40.197,donation,Amex,250
8380938,2024-09-18 22:28:31.446,donation,PayPal,25
8063778,2024-06-17 15:25:12.723,donation,PayPal,61.8
8380689,2024-09-18 21:48:15.903,donation,ApplePay,25
7307311,2024-02-29 00:28:24.510,donation,PayPal,75
9199171,2024-12-19 15:20:39.972,donation,Mastercard,100
8376078,2024-09-18 11:15:20.425,donation,Mastercard,2500
7294583,2024-02-27 21:05:27.217,donation,PayPal,500
6948660,2023-12-28 21:49:31.922,donation,Visa,100
6938069,2023-12-27 19:38:08.761,donation,Visa,500
8067578,2024-06-18 14:50:02.808,donation,Mastercard,10
8570361,2024-10-13 23:21:38.822,donation,Visa,100
8381673,2024-09-19 00:14:54.024,donation,Visa,100
9051350,2024-12-03 22:22:38.446,donation,PayPal,250
8376529,2024-09-18 13:33:44.913,donation,PayPal,100
7308493,2024-02-29 02:14:04.967,donation,PayPal,250
7301573,2024-02-28 16:12:41.054,donation,ApplePay,25
7305891,2024-02-28 22:19:37.658,donation,PayPal,50
7301535,2024-02-28 16:09:03.415,donation,Discover,50
9159238,2024-12-13 15:15:10.149,donation,Mastercard,250
7307491,2024-02-29 00:42:37.723,donation,PayPal,25
9142348,2024-12-11 01:01:02.034,donation,PayPal,250
7305361,2024-02-28 21:23:46.411,donation,PayPal,50
6777765,2023-11-28 20:27:48.741,donation,Visa,50
8381588,2024-09-19 00:04:21.859,donation,PayPal,50
8380740,2024-09-18 21:55:36.468,donation,Mastercard,5
8381137,2024-09-18 22:57:25.015,donation,PayPal,500
7304290,2024-02-28 19:19:15.167,donation,Discover,1500
7306524,2024-02-28 23:25:16.712,donation,Visa,500
9290303,2024-12-31 02:37:35.799,donation,Mastercard,200
8376365,2024-09-18 13:02:16.915,donation,PayPal,5.96
7309165,2024-02-29 03:38:25.937,donation,PayPal,25
7333649,2024-03-01 23:56:03.526,donation,Visa,50
8377573,2024-09-18 16:10:47.140,donation,Mastercard,150
8344860,2024-09-11 16:20:24.206,donation,Visa,150
9116762,2024-12-06 17:38:15.411,donation,Mastercard,25
7343065,2024-03-04 18:00:51.639,installment,Visa,10
9158228,2024-12-13 13:03:19.529,donation,ApplePay,100
7303317,2024-02-28 18:03:23.978,donation,Mastercard,100
8380344,2024-09-18 20:53:04.833,donation,Visa,25
6094869,2023-06-18 22:45:51.577,donation,Mastercard,36
8571018,2024-10-14 01:41:09.222,donation,Visa,100
8472294,2024-10-03 13:22:35.615,donation,Visa,300
8334353,2024-09-09 12:35:19.458,installment,Mastercard,400
7301063,2024-02-28 15:16:46.668,donation,Mastercard,150
9156986,2024-12-13 01:06:22.735,donation,Mastercard,300
8380821,2024-09-18 22:08:57.644,donation,Venmo,25
7307775,2024-02-29 01:06:41.451,donation,ApplePay,5.05
9277772,2024-12-30 18:02:25.782,installment,Visa,250
8380619,2024-09-18 21:36:22.764,donation,Venmo,25
7307619,2024-02-29 00:50:48.294,donation,ApplePay,100
9107074,2024-12-05 06:47:04.605,donation,Amex,750
9180630,2024-12-16 19:44:35.215,donation,Mastercard,500
8375894,2024-09-18 03:48:48.683,match,Mastercard,150
8380850,2024-09-18 22:13:09.282,donation,Visa,50
8377019,2024-09-18 14:51:09.720,donation,Mastercard,50
7309306,2024-02-29 04:01:53.691,donation,PayPal,100
6788423,2023-11-28 22:51:29.994,donation,Discover,100
8381755,2024-09-19 00:28:09.092,donation,Mastercard,10
7302035,2024-02-28 17:05:16.535,donation,PayPal,25
9181459,2024-12-16 21:34:04.471,donation,ApplePay,50
6862647,2023-12-09 17:00:29.495,donation,PayPal,20
8673639,2024-10-23 18:01:56.133,installment,Amex,25
7309578,2024-02-29 05:17:04.630,donation,PayPal,100
8381698,2024-09-19 00:19:04.025,donation,Visa,92
7309275,2024-02-29 03:56:05.538,donation,PayPal,10
7864126,2024-04-27 16:25:44.902,donation,PayPal,50
8375928,2024-09-18 04:37:32.370,donation,ApplePay,100
7307823,2024-02-29 01:11:24.723,donation,Visa,500
8369240,2024-09-17 01:55:33.078,donation,Mastercard,6
8464630,2024-10-02 14:45:04.360,donation,Visa,100
8380638,2024-09-18 21:40:02.722,donation,Discover,100
8382076,2024-09-19 01:14:22.114,donation,PayPal,10
8376252,2024-09-18 12:29:29.337,donation,ApplePay,25
7302614,2024-02-28 17:58:11.706,donation,ApplePay,5
8376726,2024-09-18 14:10:08.428,donation,PayPal,5.96
8376928,2024-09-18 14:40:21.658,donation,PayPal,10
7306159,2024-02-28 22:41:36.881,donation,Visa,500
7308467,2024-02-29 02:11:38.800,donation,Mastercard,25
8945809,2024-11-26 03:32:11.692,donation,Visa,100
8380919,2024-09-18 22:24:45.642,donation,Visa,50
8376980,2024-09-18 14:47:41.176,donation,Visa,300
7910948,2024-05-06 20:28:44.606,donation,PayPal,25
7308162,2024-02-29 01:41:07.543,donation,Visa,60
8380635,2024-09-18 21:39:19.115,donation,Mastercard,25
6495278,2023-10-12 23:39:07.101,donation,ApplePay,50
9230365,2024-12-24 18:09:50.006,donation,PayPal,100
6922982,2023-12-23 16:35:07.760,donation,PayPal,100
8297474,2024-09-05 15:12:36.033,donation,Discover,100
9234558,2024-12-25 23:59:23.107,donation,Amex,5000
7309437,2024-02-29 04:30:54.662,donation,ApplePay,100
8380654,2024-09-18 21:42:38.601,donation,Visa,100
7306181,2024-02-28 22:44:11.348,donation,Visa,100
7893342,2024-05-02 17:51:29.971,donation,Visa,25
8379723,2024-09-18 19:16:25.649,donation,Visa,50
7300833,2024-02-28 14:50:06.672,donation,Mastercard,10
8523085,2024-10-09 17:55:21.773,donation,Amex,101
7300675,2024-02-28 14:30:05.568,donation,Visa,100
8380552,2024-09-18 21:26:43.153,donation,PayPal,10
7896683,2024-05-02 22:28:06.982,donation,Mastercard,50
7301669,2024-02-28 16:22:41.150,donation,PayPal,25
8181985,2024-07-23 17:17:18.186,donation,PayPal,50
7301295,2024-02-28 15:43:12.002,donation,Mastercard,100
7300937,2024-02-28 15:03:58.688,donation,Visa,250
7304508,2024-02-28 19:44:37.468,donation,Mastercard,100
8378250,2024-09-18 17:42:35.640,donation,Visa,25
7301089,2024-02-28 15:19:24.054,donation,Amex,2000
8040396,2024-06-09 23:29:23.237,donation,Visa,50
9209734,2024-12-20 19:52:22.784,donation,Visa,250
8288904,2024-09-03 19:21:44.233,donation,Visa,25
8380555,2024-09-18 21:26:55.771,donation,Amex,100
8299952,2024-09-05 16:23:54.142,donation,PayPal,50
7302472,2024-02-28 17:41:42.642,donation,Mastercard,100
9207661,2024-12-20 17:37:47.473,donation,Visa,500
8424787,2024-09-26 18:01:08.588,installment,Visa,20
8381086,2024-09-18 22:50:20.637,donation,ApplePay,100
8377532,2024-09-18 16:06:39.696,donation,Mastercard,200
7309847,2024-02-29 10:55:58.800,donation,PayPal,25
7304596,2024-02-28 19:53:51.832,donation,ApplePay,100
8377559,2024-09-18 16:08:34.173,donation,Mastercard,25
7308763,2024-02-29 02:44:24.599,donation,Visa,500
8381474,2024-09-18 23:49:17.257,donation,Mastercard,25
8566884,2024-10-13 14:36:30.406,donation,Visa,1000
9283462,2024-12-30 20:51:14.340,donation,PayPal,50
9164823,2024-12-13 22:52:47.098,donation,Visa,2500
8380902,2024-09-18 22:21:30.771,donation,GooglePay,25
9274298,2024-12-30 16:06:29.845,donation,ApplePay,100
7305090,2024-02-28 20:53:16.573,donation,Visa,100
7305118,2024-02-28 20:57:17.532,donation,Visa,50
7302465,2024-02-28 17:41:15.964,donation,PayPal,5
9197922,2024-12-19 02:47:42.837,donation,Amex,100
6886660,2023-12-15 16:09:59.038,donation,Discover,100
6861956,2023-12-09 05:09:46.794,donation,Visa,50
7304211,2024-02-28 19:12:18.389,donation,PayPal,100
8382065,2024-09-19 01:12:19.073,donation,Mastercard,25
8374351,2024-09-17 21:48:26.025,donation,Mastercard,134.06
7304559,2024-02-28 19:49:22.225,donation,Visa,50
9304182,2024-12-31 17:29:18.575,donation,PayPal,125
8728579,2024-10-28 19:54:52.575,installment,Amex,5000
7309473,2024-02-29 04:40:55.691,donation,Visa,25
8376165,2024-09-18 12:01:37.917,donation,Venmo,1000
9207711,2024-12-20 17:46:02.878,donation,Visa,100
8379365,2024-09-18 18:32:52.691,donation,Mastercard,250
7309099,2024-02-29 03:30:11.739,donation,Visa,500
6898063,2023-12-18 16:20:03.851,donation,PayPal,100
8377401,2024-09-18 15:47:22.920,donation,Visa,250
8382829,2024-09-19 04:32:36.689,donation,PayPal,25.91
9249121,2024-12-27 21:40:04.415,donation,Visa,250
7307750,2024-02-29 01:04:22.358,donation,Visa,100
8373933,2024-09-17 20:25:31.940,donation,ApplePay,100
8381621,2024-09-19 00:07:45.746,donation,Visa,5
8382957,2024-09-19 10:00:17.269,donation,ApplePay,92
8377891,2024-09-18 16:48:45.508,donation,Venmo,500
8381609,2024-09-19 00:06:29.863,donation,GooglePay,250
7308104,2024-02-29 01:36:23.854,donation,PayPal,50
9253772,2024-12-28 17:28:16.481,donation,Visa,2000
8380437,2024-09-18 21:07:47.722,donation,PayPal,50
7301885,2024-02-28 16:50:30.291,donation,Visa,50
7303762,2024-02-28 18:23:52.973,donation,PayPal,100
8381176,2024-09-18 23:02:39.397,donation,PayPal,250
7307657,2024-02-29 00:54:01.851,donation,ApplePay,25
7308929,2024-02-29 03:04:20.965,donation,ApplePay,25
7307985,2024-02-29 01:24:16.858,donation,PayPal,25
8929042,2024-11-22 18:01:56.211,installment,Mastercard,100
7309342,2024-02-29 04:07:13.395,donation,ApplePay,25
8057819,2024-06-14 21:04:31.347,donation,Visa,1000
6082276,2023-06-14 01:47:52.354,donation,PayPal,1000
7299960,2024-02-28 12:01:29.771,donation,Mastercard,50
9199443,2024-12-19 15:57:06.968,donation,Mastercard,100
8381813,2024-09-19 00:36:19.829,donation,Discover,100
8376952,2024-09-18 14:44:34.355,donation,ApplePay,350
8378087,2024-09-18 17:18:14.126,donation,ApplePay,25
8377566,2024-09-18 16:09:58.082,donation,Visa,100
8381796,2024-09-19 00:33:47.523,donation,Mastercard,4
7306464,2024-02-28 23:17:42.035,donation,Venmo,50
9120034,2024-12-07 00:29:44.106,donation,PayPal,100
7308716,2024-02-29 02:40:54.693,donation,Visa,5
7306857,2024-02-28 23:57:14.869,donation,PayPal,5
7303847,2024-02-28 18:33:08.640,donation,Visa,25
7878848,2024-04-30 20:30:29.972,donation,Amex,100
7306311,2024-02-28 22:58:46.151,donation,PayPal,50
7307221,2024-02-29 00:21:47.436,donation,Amex,50
8381098,2024-09-18 22:52:22.631,donation,ApplePay,10
8358265,2024-09-14 01:44:41.056,donation,Mastercard,250
7101658,2024-01-22 21:47:06.209,donation,Visa,250
7304172,2024-02-28 19:07:37.343,donation,Visa,100
9233825,2024-12-25 18:39:01.452,donation,Amex,500
7308014,2024-02-29 01:26:32.000,donation,ApplePay,250
8086127,2024-06-23 19:10:20.497,donation,Venmo,100
8376363,2024-09-18 13:02:14.971,donation,Visa,250
6723123,2023-11-21 18:59:11.812,donation,PayPal,100
8382634,2024-09-19 03:06:03.275,donation,Amex,500
8663640,2024-10-22 22:25:37.300,donation,ApplePay,500
7309007,2024-02-29 03:14:54.829,donation,PayPal,5
6931815,2023-12-26 19:24:13.421,donation,PayPal,500
7303723,2024-02-28 18:19:41.683,donation,GooglePay,25
9223185,2024-12-23 16:21:19.751,donation,PayPal,500
8382665,2024-09-19 03:12:31.289,donation,Visa,100
7308944,2024-02-29 03:06:27.001,donation,Visa,50
7305433,2024-02-28 21:31:30.095,donation,PayPal,50
7306469,2024-02-28 23:18:10.006,donation,Mastercard,50
8200594,2024-08-02 06:47:21.229,donation,PayPal,250
7301220,2024-02-28 15:36:33.388,donation,PayPal,20
7309145,2024-02-29 03:36:11.994,donation,PayPal,50
7309550,2024-02-29 05:05:09.077,donation,Visa,10
8578633,2024-10-15 01:29:27.437,donation,ApplePay,50
6702010,2023-11-16 11:15:06.630,donation,PayPal,6
7308267,2024-02-29 01:50:00.570,donation,Mastercard,50
8376821,2024-09-18 14:23:58.083,installment,Amex,6000
7304206,2024-02-28 19:11:32.509,donation,Venmo,150
7304182,2024-02-28 19:08:20.814,donation,PayPal,100
7303821,2024-02-28 18:29:58.058,donation,Visa,25
8017824,2024-06-03 06:13:20.162,donation,PayPal,250
8377189,2024-09-18 15:14:43.937,donation,Amex,100
7308773,2024-02-29 02:45:31.993,donation,Mastercard,50
8380323,2024-09-18 20:49:35.468,donation,PayPal,5
8382079,2024-09-19 01:15:18.873,donation,Mastercard,88
7300131,2024-02-28 13:07:36.050,donation,Visa,1200
7318414,2024-02-29 18:33:00.837,general,Mastercard,50
7308377,2024-02-29 02:00:35.196,donation,Mastercard,50
7303918,2024-02-28 18:42:05.421,donation,Venmo,150
7301428,2024-02-28 15:56:59.596,donation,Visa,20
8468769,2024-10-02 20:21:46.978,donation,PayPal,25
6948823,2023-12-28 22:06:44.821,donation,GooglePay,250
7305982,2024-02-28 22:27:44.806,donation,Visa,1000
7231398,2024-02-16 21:07:49.281,installment,Mastercard,15
7303858,2024-02-28 18:34:17.573,donation,PayPal,25
8379202,2024-09-18 18:13:14.209,donation,ApplePay,25
7300875,2024-02-28 14:56:07.906,donation,Visa,100
8381246,2024-09-18 23:13:37.277,donation,ApplePay,24.93
7309348,2024-02-29 04:08:19.121,donation,Visa,17
7300848,2024-02-28 14:52:48.776,donation,Mastercard,25
7304490,2024-02-28 19:42:59.466,donation,Visa,50
7300891,2024-02-28 14:58:40.360,donation,Mastercard,10
8472269,2024-10-03 13:16:05.174,donation,ApplePay,500
8376401,2024-09-18 13:07:57.902,donation,Visa,100
8052621,2024-06-13 18:00:39.256,installment,Visa,25
8358325,2024-09-14 02:35:53.356,donation,PayPal,200
7301444,2024-02-28 15:58:11.577,donation,PayPal,10
8382493,2024-09-19 02:33:15.985,donation,PayPal,19.92
8382878,2024-09-19 06:22:46.217,donation,Visa,100
7307822,2024-02-29 01:11:24.341,donation,GooglePay,100
7994782,2024-05-26 18:01:17.456,installment,Visa,20
7308129,2024-02-29 01:39:24.032,donation,ApplePay,50
8525602,2024-10-09 19:56:23.276,general,Visa,100
8377163,2024-09-18 15:11:11.244,donation,PayPal,50
7307804,2024-02-29 01:09:39.954,donation,ApplePay,25
7878138,2024-04-30 18:45:06.389,donation,Visa,25
8360446,2024-09-14 20:51:31.847,donation,Visa,100
7905054,2024-05-04 18:43:17.222,donation,PayPal,25
9213087,2024-12-21 16:02:58.036,donation,Mastercard,250
7305800,2024-02-28 22:11:14.738,donation,PayPal,50
7304964,2024-02-28 20:39:14.748,donation,Visa,1000
8380617,2024-09-18 21:35:54.725,donation,Visa,200
7308466,2024-02-29 02:11:35.804,donation,ApplePay,25
7306017,2024-02-28 22:30:41.706,donation,PayPal,50
6919296,2023-12-22 17:17:41.537,donation,GooglePay,150
8375791,2024-09-18 02:46:51.366,donation,ApplePay,50
6887620,2023-12-15 18:30:15.429,donation,Venmo,50
8068198,2024-06-18 17:13:27.972,donation,Mastercard,25
6993197,2024-01-01 01:15:10.470,donation,PayPal,1000
7189738,2024-02-12 17:05:23.026,donation,GooglePay,5
8367613,2024-09-16 20:14:31.288,donation,PayPal,50
7300318,2024-02-28 13:39:00.765,donation,Visa,25
8381503,2024-09-18 23:53:02.418,donation,Venmo,1
8382175,2024-09-19 01:30:42.648,donation,ApplePay,10
